,Location,Reviews,sentiment,confidence
2792,Wales,terrible broadband terrible customer service touch bt disgrace,NEGATIVE,0.9999703168869019
2793,"Argyll, Scotland.",another company years transfer bt broadband ask tell could ask ever become necessary speak someone whose first language english need say anymore prejudice qualify english teacher three different contract eventually get equipment bt admin total disaster things go along reasonably smoothly apart try blackmail sign months order get bt sport finally unknown reason recently receive latest email bill bt try look instead usual page come inform would register new bt id trouble really start spend hour minutes try explain person whose first language english quite content system use past years ie outlook express ask speak line manager busy arrange person next level would phone resolve problem do level agent spend minutes system would continue get email via microsoft outlook express needle say happen get email bt server use bt email system already get spam avoid years bargain also get bt ads company presumably pay bt privilege bt crowd money make gangsters _ ever sign,NEGATIVE,0.998576283454895
2794,Weston SubEdge,live weston subedge chip campden relatively affluent cotswold village clock retard victorian time bt phone broadband service patchy best time since last monday disappear update fix local businesses medicalservice dependent pensioners gcse students access vital service black friday cyber monday weston subedge several hundred home affect hear jungle drum bt unable fix problem th december almost month without service today put bt line rental bill classic monopoly rubbish customer service affect nps affect bonuses may way get listen,NEGATIVE,0.998024582862854
2795,West Sussex,bts best around mbps lucky near cabinet actually get close speed picky however problems months follow installation speed would drop every days require reset router fix iti notice never drop speed get feed suspect bt take michael charge supply let us face people would notice complain get phone call tell line fine problem static electricity build router would continue reset speed drop sort modern equipment would susceptible guess read crib sheet however since complaint strange thing happen since weeks speed drop static build derriere,NEGATIVE,0.9969315528869629
2796,London,bt broadband since worst since broadband start today email email minutes time log ask help desk somewhere england say go job go drop bt include phone line sure leave yahoo save money big mistake would pay stay,NEGATIVE,0.999811589717865
2797,Rotherham,sign bt honestly say find reputable company customer service excellent open reason come complaint leave find cheaper package sadly bt could match time sadly long leave bt ring offer cheaper deal originally pay already pay front line rental new provider hop isp live expectations would gladly return bt even though ment pay little read bad review bt receive go experience would personally recommend,NEGATIVE,0.9243633151054382
2798,Griston,absolutely pathetic broadband never go quick way village treat unbelievable bt infinity put village town next us could use let us sudden internet drop kbs disgust bt sweet f disgust company genuinely care long make profit,NEGATIVE,0.9981447458267212
2799,Fife,appal live small cottage get signal reboot average time per day since september biggest mistake leave change providers want charge termination fee even though provide service pay shock,NEGATIVE,0.9993539452552795
2800,London,use bt infinity year half move house call bt cancel contract person talk tell would cancellation charge top regular monthly bill go wrong bt keep email outstanding bill keep change one able give explanation overall disappoint end day pay ask order account close affect credit score harass pay bill make sense choice would definitely recommend company might problems least half expensive monthly bill,NEGATIVE,0.9989913105964661
2801,Co. Durham,bt infinity fibre optic broadband never problems speed get comparable virgin wifi reliable customer service good need raise query,POSITIVE,0.9115914106369019
2802,Northampton,recently take bt infinity although speed test connections say get mpd devices struggle open web page stream almost impossible contact bt next use tell get download speed say disappoint infinity go back standard connection soon find connection far quicker would defiantly recommend bt infinity anyone,NEGATIVE,0.9979134202003479
2803,East Sussex,worst company deal terrible customer service terrible broadband speed terrible reliability terrible hardware hub router monopoly allow get away amaze lie almost year phone line broadband go usually least week always reason crumble wire switchgear road outside engineer tell repeat problems bt spend money upgrade aluminium cable etc even copper weeks ago weeks receive almost information update repeatedly complain evidence area work do repair tell fault major problem exchange affect large area take longer sort sure enough van appear road outside house th day within hours fix ask major problem exchange engineer say nothing send fix problem road outside,NEGATIVE,0.9999723434448242
2804,Cambridge,broadband speed slow want upgrade infinity order bt cancel order say available area bt call say infinity available order guess cancel check website phone number postcode say infinity available live new development area use terrible service age,NEGATIVE,0.9997078776359558
2805,Edinburgh,recently move house end bt broadband send home hub dreadful bite rubbish recently revert back old netgear router one issue bt hub bt seem mysteriously stuff remotely distinct lack user configuration tool unlike netgear user complete control major issue parental control stuff enable every often message pop advise switch way dismiss message get back site access eventually phone help desk india treat like idiot say want nothing parental control children house tell government order users hassle switch stuff bt service level practically nonexistent indian call centre total joke keep get letter advise move infinity broadband speed connect rise street exchange fibre enable bt plan say economical exchange conclusion would avoid bt possible parental control issue sort soon go ditch bt broadband either way stick copper line exchange sooner later government go bite bullet fund project rewire uk provide fibre every house,NEGATIVE,0.9996076226234436
2806,London,absolutely appal customer service ongoing broadband problem months tell manager would call back different occasion wait specially receive phone call promise spend ridiculous number hours phone bt get absolutely nowhere feed ridiculous repetitive script complete lack knowledge utter lack decent customer service finally take business elsewhere,NEGATIVE,0.9998700618743896
2807,hereford,bt hate customers spend weeks try get engineer manage book one turn wait another week visit tell fix time internet drop days time slow unusable still fix ring call centre refuse request another engineer visit long line ie rural broadband many years address sort listen say keep repeat thing also give us option cancel service without penalty generous carry pay minutes manage connect providers area option continue pay premium price appal service also neighbour presumably length line able get reasonable broadband,NEGATIVE,0.9999058246612549
2808,Reading,today get satisfaction bt throw equipment house deal bt staff england scotland ireland india still nothing sort would like invite problem british telecom july place order bt install telephone line broadband tv package include package would receive sainsburys vouchers complete order line contact one bt staff telephone number confirm order tell young man want bring telephone number virgin media agree could also say need anything bt would contact virgin media close account time get telephone number also confirm bt line property date agree installation july th july two work men arrive spend sometime try find line build eventually leave say someone would contact one contact call couple days later end speak number people india clue go make several call later eventually speak someone name lauren atkinson sunderland apologetic eventually tell would arrange engineer come july also promise would call back afternoon july check everything go alright also make aware would like make formal complaint service receive cost many call keep contact bt mobile phone also agree make several long call time india would give back money never get call promise ring ask excuse make would call happen engineer suddenly turn july find line build leave say someone come run line property another engineer arrive follow week connect line property lot call india finally get internet connect work several days phone connect august email address still email address time write email august speak kiera scotland say sorry one contact virginmedia close account transfer telephone number would follow day contact virginmedia confirm one contact form bt would give days notice kiera say could send bill virginmedia bt pay saturday august ring bt speak alex explain want cancel order due take long complete rude aggressive say cancel would make pay full months contract period time try get bt install items property make hundreds call various people one follow sort installation even call back say would ask never available speak always body new speak old apology sorry sorry nothing ever get do even try tell great job get proper service also tell receive sainsburys voucher sport apps email address august ring bt speak female tell name colin customer service aberdeen admit read note treat pretty badly could tell would get email address also say could cancel base believe bt breach contract complete installation agreement date july even also seem much bt staff read script every one say sorry time conversations mean nothing get service pay bt even cheek start take payment account list bt staff speak since july expense katie mess frist sign shrey lavthe person mess email address jagriti roopa cas mikhail ankur zoe saawan sakshi minekshi tenzin sairon tell wastenzin manager david jim katie daniel arijit srinivas say call back none contact august x soumyadipta aravind amrin sulktana st september viantha kuttisubraja nd september tina rude daniel doncaster believe either david jim one tell would contact virginmedia bring phone number close account,NEGATIVE,0.7927443385124207
2809,Glasgow,problems drop connection slow speed last six months customer service great feed explain problem different people give conflict diagnosis advice would encourage everyone similar experience make formal complaint get reference number fill compensation form much compensation force bt accept responsibility pay service provide,NEGATIVE,0.9998393058776855
2810,Nottingham,terrible terrible terrible stay clear internet speed slow email account practically unusable large periods time absolutely nothing say tin time worst service ever connection speed anywhere mb time old dial speed use anyone sorry excuse company spend hours phone try get someone make internet andor bt email account work india never get option change review period time start without ever get service pay,NEGATIVE,0.9999943971633911
2811,accrington,bt infinity year probs everthen would connect tablet net phone customer servicesha jokethey speak english never mindfix issuetried contact online help desk get replyso get internet yet still charge itissue solve un happy customerwould recommend,POSITIVE,0.882343590259552
2812,Shropshire,switch sky reliable expensive weeks past connection date bt still broadband absolutely disgust service order time take long system order escalate without real improvement fulfil contract cancel move another provider provider steer clear bt impress,NEGATIVE,0.9993951320648193
2813,St Austell,infinity instal last week new house completely unreliable monday call expect hold hours pass person person etc get straight foreign call center go think wrong guy efficient actually listen say perform test end agree fault escalate case tell engineer would go check main box would get call back wednesday even skeptical anyway monday even broadband completely hour really fix fast tuesday work much better wednesday even promise get call call center guy ask service say seem much better say would keep case open anyway make sure send text problems say reply text bt call back within two hours little astound great service quick efficient simple first give bad review company deliver bad service think post good service well do bt,NEGATIVE,0.9991117119789124
2815,Spennymoor,join bt year ago problem line speed day oneas write review line speed mbps dispite regular complaints get someone call centre halfway round world tell problem line even send screen shots result bt wholesale speed test avail one star rat give way higher bt deserve contract finish line remove switch mobile may give mpbs consistant anyone move bt insane self include,NEGATIVE,0.9992977380752563
2816,London,worst company ever deal incompetent staff unreliable speed unreliable wifi connection signal continually drop raise issue unreliable wifi connection tell wfi signal guarantee bt long remember say company free fall would recommend,NEGATIVE,0.9999020099639893
2818,Leyland,bt customer since get feed new customer offer contaced cancel aim move plusnet return year however discount till june want charge leave years discount last year ask discuss manager call centre operative flatly refuse put touch one basically rule take leave stick bt till june total rip,NEGATIVE,0.9997770190238953
2819,London,literally worst company ever deal customer service team role delay much possible fix issue call back pass one member another keep repeat make repeat test already do time past day company keep stable connection days time use,NEGATIVE,0.9984473586082458
2820,Doesn't Matter,bt slowest broadband service anyone read please heed advice regret avoid cost use talktalk years ago old home internet connection mbps mbps broadband get seriously good browse speed get good browse speed stream live video content like sport etc effortless also able download torrent file rate mbs judge goodfast broadband peer peer pp speed fast forward years move home change isp switch biggest mistake ever make unlimited broadband package get mbps connection twice get talktalk strangley internet browse super sloooooow watch youtube video take minutes load keep freeze keep refresh torrent download speed maxed kbs time slower talktalk,NEGATIVE,0.9863237738609314
2821,Blackburn,think bt premier supplier disappointment suffer months poor service numerous call engineer work still problem basically product fit purpose pay extra sort faulty product stay well away bt,NEGATIVE,0.9995880722999573
2822,Nairnshire,completely screw house move transfer multiple call avail wish alternative,NEGATIVE,0.9963505268096924
2823,England,bt say fibre optic cable lay many moon ago fibre optic unlike virgin lay fibre optic hence virgin able fast broadband speed bt little bite fibre optic run big green box somewhere near house fit another tiny bite fibre optic house bite middle fibre optic good good bits end make bite middle better fibre optic never dig old cable replace fibre optic bt fool take trade standards false advertisement think people get rip fat greedy cat,NEGATIVE,0.9961025714874268
2825,derbyshire,make mistake choose bt fibre optic like advert mine run like snail tell get super fast ethernet connect devices certainly advertisethey want know hook month contract per month seriously look around avoid mess get,NEGATIVE,0.9961351156234741
2826,Birmingham,completely useless avoid like plague arrange swap infinity work work home bill loss earn refund time without wait day book call test engineer get involve ters,NEGATIVE,0.9999831914901733
2827,Wiltshire,awful company terrible communications respond email complaints send equipment never check installation charge free service despite tell several time even want service charge twice equipment mess never get talk person break promise resolution hub stop connect pc mins better signal virgin seriously like good customer service best avoid,NEGATIVE,0.9999526739120483
2828,Hailsham,want move house take telephone broadband sound simple well change move date phone bt speak india say need change move date bless turn change installation date cut date old property find first broadband go telephone use mobile call reason could broadband back almost month dongles three months later think get charge move refund watch space,NEGATIVE,0.8602301478385925
2829,UK kent,experience number years short bad one bt lie poor service put nicely slow speed fault take months fix feed lie lie people qualify position provide tech advice support bt senior management joke opinion waste money problem affect massive go years bt bother worst nightmare let us get go bt india support take money bt kick ball cos,NEGATIVE,0.9769759774208069
2830,Bath,order bt infinity student deal months time seem perfect short contract quick speed however wait weeks engineer normal would like say weeks orginally order service yet still wait sort internet better still charge far without provide anything send engineer able sort supposedly simple process engineer book never show spend countless hours phone terrible customer service make false promise actually hear unprompted promoises half even know talk weeks first semester university internet important bt detrimental effect study cause housemate run mobile phone data bill understand direct fault something like check university timetables send email necessary use phone connect wifi run bill cost us money thoroughly recommend go bt yes every company case things go wrong things go wrong bt better instantly switch provider beyond angry,NEGATIVE,0.9987426400184631
2831,Ayr,terrible customer service phone bt problem chromecast connect hub know need do fix change wireless band ghz ghz talk lady phone seem understand hub work seem know technician ask question could answer begin make sense say anything come technical head could get phone quick enough rude one bite helpful terrible,NEGATIVE,0.9999445676803589
2832,suffolk,take bt weeks put broadband say days another days week another week hate bt wish never get,NEGATIVE,0.9999390840530396
2833,"Colchester, Essex",bt customer years recent problems start move email yahoo bt weeks problems access email lose access completely try link email bt id spend hour phone engineer take computer problem end could fix complain letter try fix suggest still joy lose access bt account log use bt id say technical problems show account detail complain word yet fix week later course price go december look leave bt already move another email service provider seem spend money tv sport rather telecoms,NEGATIVE,0.9990359544754028
2834,Derbyshire,numerous problems bt last years phone internet situation phone dead usual mbs download speed revert back mbs yes point seven five bt say fault line say plan fix within days think acceptable also say try call yet know landline dead mobile ring report miss call lie basically system work work pretty well break automatically assume break even grudgingly admit fault end tell problem get break first place arrogantly tell book call friday days report fault well tell go book visit head office doubt would drop everything cancel corporate days order greet wait call either especially phone work infuriate company ever deal automate systems labyrinthine customer care people lie care nothing except profit margins appal,NEGATIVE,0.9989964365959167
2835,Birmingham,alway buffer keep reset internet would recommend thsi anyone unless want wait half hour watch minute tube video,NEGATIVE,0.9996088147163391
2836,Newport,bt offer fantastic deal broadband area sign hub deliver luck installation call helpline escalate problem another two call later engineer send house first comment broadband area know keep send think bt would stop waste people time rocket science,NEGATIVE,0.986960768699646
2837,United Kingdom,constantly harrassed rd debt recovery company employ bt satisfy first company dispute debt valid basically cancel via telephone last november bill several months write two letter directly bt response,NEGATIVE,0.9991021156311035
2838,Reydon Southwold,broadband speed awful,NEGATIVE,0.9998257756233215
2839,N. E Wales,work fine weeks without service year far due phone line break two post moment broadband come go go bt start ask change imply fault wire miraculously without anything house broadband come back failures usually coincide work local phone exchange one genius cut line property think unused need technical help,NEGATIVE,0.9770703315734863
2840,Exmouth,months ago move start normal dsl pack month saw slow upgrade bt infinity speed test continue download speed upload speed days ago plan outage area upgrade speed connection call bt since internet since morning say plan outage next morning days pass still internet call bt still plan outage go next day call surprise plan outage internet min open case escalate nd line team witch call morning fast guy call today check still internet confirm minutes call back say problem need send engineer next available date november days internet plan outage still wait days engineer come check house good plan outages new customer really disappoint type service expertise customer service soon possible definitely change another provider,NEGATIVE,0.9824599027633667
2841,Wilton near Pickering,bt realise younger generation grow mobile technology years top job hopefully want landlines mobile company give gb data want bt crap crap spurt hope still l laugh like laugh l take contract mile away mb yet l still pay price kb l lucky bt con men reimburse people get bt site say accord bt website today st november l get mb total bollocks lie face shots stroll demise bt,NEGATIVE,0.9999227523803711
2842,London,would like know idiot decide new btmail time minutes cio one largest company earth use bt decide drop find less week,NEGATIVE,0.9164432287216187
2843,Dundee,keep clear bt years ago customer service poor leave sky couple years ago decide give another go speed reliability dodgy say least really worth watch anything tv decide go back sky try cancel everything one thing time phone separately cancel tv landline call broadband bt sport absolutely ridiculous time consume month try bill phone twice get sort promise month later bill phone promise sort month later cancel direct debit bill try charge fee pay finally months nine phone call appear finally stop steal attempt charge service always give company two chance screw never return try hardest make friends family never use bt join british gas never use list,NEGATIVE,0.9995703101158142
2844,bristol,worst customer service ever experience take around attempt try speak human care act ask,NEGATIVE,0.9999854564666748
2845,Dorset,like providers sell package quote speed sell speed mbs get maximum less mbs minimum speed slow even load speed test,NEGATIVE,0.993060827255249
2846,Measham,bt customer probably around two years would definitely recommend friends family two years bt number problems internet speed connectivity rude staff first get bt instal problems month internet speed plummet barely usable one occasion take hours download gb file ps game try play many occasion leave mess internet connection bad could even submit essay university first move house tell bt service would transfer available use particular date date wait pm phoneline connect broadband connection wait follow day think maybe kind delay three days later still broadband connection make phonecall see happen first tell broadband deal associate account tell operator must kind mistake explain situation tell would deal within hours hours still broadband rely mobile internet poor coverage area sendreceive email contact bt tell record broadband service explain situation promise action within hours another hours pass broadband connection appear ring complain ask happen time tell change address remove broadband option account case would get rid broadband point tell bt operative would look matter get back receive phonecall follow day tell broadband service still active old address move new address phoneline confuse angry point demand something do tell course action place new broadband order could take days put place choice accept wait order due unknown problem take days connection instal instal work broadband connection one phonecalls hold minutes talk adviser put phone reason force ring back wait queue minutes make phonecalls bt get sort nearly another week broadband connection work next months slow internet connection sometimes slower dialup tell friends family could get landline number time eight months later move house tell broadband phone service could transfer new address without problem however go process give engineer appointment two weeks move realise nothing could wait appointment receive email state go cost top normal bill get service transfer new address bring bill month another obvious problem cost bill service charge last year receive bt bill amount less question tell phone usage get free even weekend call see clearly bill charge many time even call sometimes per call nearly month live new address find slow broadband problem follow days get solid mb connection days lucky get mb connection past three days notice broadband connection particularly slow slow fact take roughly second website load let youtube videos buffer minutes play overall bt totally useless terrible internet service provider bad customer service reason still every time move address contract automatically renew months soon contract end look new isp warn everyone know avoid bt future,NEGATIVE,0.9998719692230225
2847,United Kingdom,worse company ever service check bill monthly charge customer service awful would recommend anyone choose bt,NEGATIVE,0.9992653727531433
2848,isle of mull,broadband stop work take months lot waste time get engineer despite admit fault fix without notify add charge next bill line improvements remove waste time go awful contact system whole process felt like corporate sharp practice put awful lot time try design system provide customer service possible,NEGATIVE,0.9918918609619141
2849,Sutton,bt great keep find self come back bt indian call centre lousy however actual internet service provide absolutely top notch never connection go offline ever english call center however good every manage get,NEGATIVE,0.9812403321266174
2851,Surrey,customer bt years last year suffer slowest possible speed broadband ever contact bt numerous time ask partial refund politely refuse eventually send engineer solve problem speed improve decide stay another year give benefit doubt well bad absolutely awful early september year decide leave call organisation cancel get mac code give new provider discover month bt still charge something receive despite numerous call continue ombudsman isbt give worst customer service ever receive blame new provider apparently never inform bt utter crap bt would give zero possible,NEGATIVE,0.9999831914901733
2852,Cambridge,bad customer service tie contract last years due house move renew contract every time move one point write ask mind cancel contract someone else want use number call say happy cancel contract threaten charge penalty hundreds pound cancellation contract would fault desperate leave literally halve bill broadband phone give mac code move broadband even request mac code take age aggressive ask keep repeat please give mac code minutes even put request three days away report ofcom never use bt,NEGATIVE,0.9998824596405029
2853,bs24,absolute rip terrible broadband speed phone ask bt renew contract tell say cancel service pay days never use bunch thieve,NEGATIVE,0.9999581575393677
2854,Sutton Coldfield,poor customer service day broadband slow drop connection every day need reset tv record always miss end show result able record anything properly exit contract early take additional cost switch back sky call try send equipment back end charge rude lady last call tell charge right even though agree would return equipment end pay additional rather speak,NEGATIVE,0.9995006322860718
2855,Wiltshire,bt offer terrible service high price since start subscription bt call customer service least month months still experience problems intermittent broadband frustrate call customer service put hold minutes time constantly fob advisor still wait receive answer tie contract months disgust bt provide service promise addition hd channel free bt sport include part package avoid company cost,NEGATIVE,0.9993522763252258
2856,Brentwood,utterly useless service line speed go mbs mbs days improve report problem tell bt promissed better mbs even allow make note issue switch talktalk oh usual problems indian support staff whose english abysmal,NEGATIVE,0.9999513626098633
2857,South Wales,change months ago engineer unpack vision box controller fix one seem work instruction book first thing book tell read set instructions work controller contact bt many time three controllers later none book bt send instructions number time suite remotes instructions book google download print small print impossible read still use box full potential perhaps surprise attitude take eight years previous address get send bill local builder stay away bt anybody give better service,NEGATIVE,0.9831538796424866
2858,Cornwall,order infinity two weeks order start change installation date say want cancel fast track order promise early connection book another day work cancel date leave bt even connect wait sky fibre,NEGATIVE,0.9991150498390198
2859,Dorset,take bt vision package include broadband etc days ago service run last days poor performance far phone bt cancel package try speak deal customer support hardly speak english apparently cool period days place initial order take weeks service work could say happy service even legal cool period products even work want cancel total robbery stay well away shock,NEGATIVE,0.9993698000907898
2860,Newcastle,worst broadband ever experiencedand claim bts fibre optic broadband one fastest market absolute joke take average sec page load never mind watch videos online stay away please appal service poor quality high price,NEGATIVE,0.9999610185623169
2861,london,work fine work company worst customer service ever experience hold time technical support hour engineer turn rude staff refusal compensate unfixed fault unacceptable,NEGATIVE,0.9984386563301086
2862,Isle of Wight,upgrade infinity badger bt originally ipad would work bt tell apple phone reinstall everything eventually find bt issue tell bt daughters laptop connect device problem also give number phone could pay bt fix however laptop connect internet fine people house also tell ipad constantly disconnect due interference play around change channel infinity fit purpose,NEGATIVE,0.9925906658172607
2863,London,since new change bt yahoo bt horrendous email use restart min time email successfully switch bt bt yahoo toiday lose contact say none customer years find anything,NEGATIVE,0.9907678961753845
2864,Reading,change bt broadband anytime call worst mistake ever broadband slow drive mad l call bt many time get india every time rude help time l get uk l say l leave bt l l month contract l explain broadband slow l tell l want faster change fibre optic reply price l afford plus l want sort broadband l pay l get tell l live broadband slow l true l call bt l change tell l would get good speed l stick bt xmas thing send email reply beware worst company ever,NEGATIVE,0.9999665021896362
2865,Lincolnshire,absolutely appal customer service house move nightmare disconnect early leave without broadband phone despite multiple complaints escalations promise call back nothing cheek continue charge service,NEGATIVE,0.9048634171485901
2866,Cambridge,unbelievably poor service place order two weeks ago wait thurs engineer turn show phone bt promise sort call mon wed still call call back snafu nothing resolve hate bt,NEGATIVE,0.9999501705169678
2867,Bristol,repeat take bt broadband customer service non existent still wait weeks connection get pass around appointments keep feel personally man manage every step process spend hours phone avail wish would never swap provider,POSITIVE,0.910033106803894
2868,devon,dreadful abysmal rich language enough adjectives describe clown avoid like plague,NEGATIVE,0.9983716607093811
2869,Northamptonshire,recently ask bt change company name bt business broadband account one although process simply lot autogenerated email confirm engineer visit etc require account cancel phoneline broadband completely attempt get look meet stony silence complaints officially submit online acknowledge autoemails say serious take complaints response whatsoever use complaint escalation facility response whatsoever treat business customers bear mind business account bt least years still business account currently dread think treat domestic customers everything power avoid buy service bt ever advise everyone else avoid like plague,NEGATIVE,0.9998527765274048
2870,West Sussex,worst customer service ever accept problem poor speed dispite watchdogs show let leave see court bt,NEGATIVE,0.9998670816421509
2871,Chertsey,sky broadband decide move bt months offer cost would bt sport include reliability signal strength router proudly advertise advert terrible near range previous sky router drop connection bt give day cool period cancel service problem take days switch take place place order therefore know unreliable internet late cancel,NEGATIVE,0.9064128398895264
2873,NOTTINGHAM,customer service really appal use sky virgin accommodate bt customer service rude nothing rectify problems address issue like talk brick wall keep repeat thing without make inroads compromise either way way never use,NEGATIVE,0.9405849575996399
2874,Devon,absolutely shock dlivery turn engineer turn leave without internet tv two weeks charge two weeks tell wait another delivery still turn engineer come tell would pay delivery engineer put first bill total around tell would compensation agree could go straight bank put money inthen add next bill cut bill dispute finally agree pay unbelievable amount two months owe nothing cancel direct debit keep take money agree date finally set new direct debit agree would less two weeks later demand another contact sorthours later agree owe money would fine cut pay absolute joke reconnect loose hrs connection reimburse days without send round circle continually less months spend approximately hrs phone bt waste days home wait turn,NEGATIVE,0.9997583031654358
2876,Eastbourne,get bt broadband speed download despite call change equipment etc bill break contract x aware rip terribly,NEGATIVE,0.998802900314331
2877,w2 3tp,absolutely appal service since recent change spend long time compose email morning tricky erase give reason time totally unacceptableany recommendations better service others worse,NEGATIVE,0.9653434753417969
2879,"London, Wood green",call bt get issue check phone internet tv stop work change make send first engineer check line house yeah ok house check phone internet connections house need raise call bt get someone else check mark call resolve call get case reopen send second engineer days later knock say one home house full people wait mark call resolve call get case reopen send third engineer turn fix issue note add call try find fix say fix phone internet tv fix router unit incorrectly connect cause issue phone plug directly bt socket still fail work previously fix internet router mysteriously fix phone line right lie purely do make call fee happy,NEGATIVE,0.9960631728172302
2880,Bath,horrendous experience bt go say would give vouchers join phone record guy tell give equivalent lie get business overcharge unprofessional phoen trust word say go someone else,NEGATIVE,0.9998865127563477
2881,hertfordshire,sign infinity broadband monthly bill go around per month apparentently wrong call package add interest rebate extra money take poor go encourage customers stay minimum period,NEGATIVE,0.9996546506881714
2882,Nottingham,broadband rarely work unusable months phone line stop work bt send engineer work week problem,NEGATIVE,0.999832272529602
2883,skelmersdale,frustratingly bad experience two appointments require reactivate line second install broadband arbitrarily change bt two different days ask call engineer tell possible wait morning engineeer arrive noshow call bt could speak anyone could would light situation merely put automate message tell everything track absolutely way could recommend company find positive comment make,NEGATIVE,0.9998612403869629
2884,Shoreham-by-Sea,join bt sky last year sky get expensive wish order whole package bt online end september one offer get email confirm order weeks later instal nothing happen nobody turn lose order mean lose special deal price say less hard luck complain eventually get original offer top fibre optic broadband instal run could believe pay sky high price long broadband speed brilliant short tv want extra channel bt sport however feel last long bttv box keep freeze channel reboot reset every day th tv box month ago still rubbish software think properly run box numerous engineer visit check everything nothing really accomplish fibre optic broadband start good start drop numerous time every day bt say drop off day acceptable normally would much problem bt sport extra channelssyfy fox comedy central etc receive internet mean unavailable broadband back run also mean channel set record drop record fail many bt outreach engineer visit later replacement homehubs problem still occur usually every afternoon reason spend tens hours phone bt support slight bite compensation one month weeks ago decide enough enough tell bt want release contract lack service agree would hold term would give days notice give notice verbally telephone call say would confirm everything write soon decide join virgin media agree month contract big kahuna bundle get letter days later state would pay bt extra pound leave end contract phone explain agree let leave end contract say nothing file ask listen record phone call agree unless conveniently lose say dispute record go miss decision go customer wait see happen say would recommend bt anyone experience,NEGATIVE,0.9845100045204163
2885,HALSTEAD,move new house year wife decide give bt try leave sky however quite easy first think three fail attempt service instal know many phone call wife enough lose money take time work leave us without broadband phone add insult injury want charge pleasure lengthy phone call asian call centre way lie teeth try resolve issue refuse transfer anyone seniority hang one occasion finally get english call centre explain cancel service day period apologise offer refund would package send return equipment great great another lie somore phone call note system previous call guess yes another bill come livid company would advise extreme caution choose use note name time date call big company service abysmal cause massive stress pregnant wife add loss mother terminal cancer father law suffer massive stroke account number isgb expect fully ignore per previous attempt oh end review return sky everything say let sum thank bunch bt,NEGATIVE,0.9994082450866699
2886,Cardiff,never problem reliability speed understand areas really poor signal due lack fibre optic broadband however address government openreach case sit tight wait customer service friendly issue switch payment methods compare sky years ago million miles better,NEGATIVE,0.9660412669181824
2887,Edinburgh,dreadful customer service ever experience move house recently never able deliver broadband us continue bill us monthly cancel order even threaten credit rat would damage pay resolve threaten legal action finally different departments start communicate never choose bt ever years appal treatment,NEGATIVE,0.9999241828918457
2888,Acton,try get fix fault months follow deal different person every time one call check whether fix compensation despite unable use broadband base service take time work engineer visit let contract either woeful,NEGATIVE,0.9997383952140808
2889,Surrey,rat product quality distinctly mediocre customer service nonexistent lie screw people magnificent,NEGATIVE,0.9998238682746887
2890,suffolk,change bt weeks ago could get motogp race fault internet however bt customer get bt wifi last weeks daily phone call normally hour long still resolve issue whenever wife mobiles pick bt wifi spot connect refuse passwords knowledge even bt account basically much use chocolate tea point close cancel package,NEGATIVE,0.9971278309822083
2891,clacton on sea,far sin bt iv bill right amount saided cos fist weaks sing deal get chareged pound even sin eny pound wich sin may bite top menshon carp customer care get call try find bill much pleas read review first go becose nothing rip get stick contract ask sing,NEGATIVE,0.9597517251968384
2892,Wallington,lose phone broadband infinity weeks bt finally check local network box find line disconnect absolute rubbish weeks agony inconvenience loss income could use internet work home friends family could contact us go elsewhere call handle india one one occasion customer service lady put phone leave bt,NEGATIVE,0.9999047517776489
2893,Woodbridge,bt need either investigate panorama dispatch monthly basis forward complaint watchdog bbc promise package start date move turn joke spend hour phone woman find english hard promise ring back course call date get even later leave school children need internet due illness home internet business risk due use bt,NEGATIVE,0.9979491829872131
2894,Sevenoaks,midst decide provider use bt bt start unreliable one minute internet could work reasonable speed within hour take ten minutes load youtube video honestly g house sometimes faster try find positives bts customer service like try sugarcoat turd customer service bt put random india keep hold hour time already annoy continue aggravate able send engineer week even though promise one two days ago call log honestly bt probably god awful server make money call charge rack place hold conclude use bt,NEGATIVE,0.9999592304229736
2895,"Sealyham, Pembrokeshire",bt wifi never good however recently get worse often need reset router get devices connect sometimes slow recently send email get response write bad review sorry come leave choice thank time callum,NEGATIVE,0.9994414448738098
2896,United Kingdom,appal service ever experience company make pay back money rob customers unusable bb barely usable phone line months call customer service forward day criminals cancel soon contract end never ever use use bt cost,NEGATIVE,0.9982905983924866
2897,Swansea,bt years upgrade fibre optic broadband really fibre optic problem broadband diconnecting constantly lead us fibre optic upgrade mb speed better previous mb back several drop connection include landline unusable due poor installation starters customer service helpline help word would believe legitimate rescue far helpful service hold answer go minutes finally get answer gentleman questionable name lorraine strange reason lorraine go onto explain clearly fault although final conclusion installation flaw tech come fail finalise connection bts end lorraine gender confuse man insistent fault cheer bt work virgin media soon contract switch maybe pay hub get sooner enough,NEGATIVE,0.9995455145835876
